loss,u0_tank_oxidizer_mass,valve_flow_capacity_factor,injector_orifice_area,u0_fuel_grain_void_diameter,additional_fuel_grain_void_diameter,fuel_grain_length,nozzle_throat_diameter
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
2.423542101559059,2.006919508389675,7.239835487564393e-6,8.000791605914392e-6,0.02896156176435062,0.013116474428082302,0.8562739126675905,0.011143605641416613
